"Citation","Diet.richness.minimum","Ecosystem","EndoEcto","Feeding.data.type","First.entry.Name","Latitude","mass_g","Month","Space.averaging","Taxon.group","Time.averaging","Total.stomachs.count.given","Year"
"Solmundsson_2025",46,"Marine","Ectotherm","Gut content (lethal)","Paige",63.7,NA,NA,"100km","Fish","Months",56,2010
"Solmundsson_2025",46,"Marine","Ectotherm","Gut content (lethal)","Paige",63.7,NA,NA,"100km","Fish","Months",19,2011
"Solmundsson_2025",46,"Marine","Ectotherm","Gut content (lethal)","Paige",63.7,NA,NA,"100km","Fish","Months",55,2012
"Solmundsson_2025",46,"Marine","Ectotherm","Gut content (lethal)","Paige",63.7,NA,NA,"100km","Fish","Months",91,2018
"Solmundsson_2025",46,"Marine","Ectotherm","Gut content (lethal)","Paige",63.7,NA,NA,"100km","Fish","Months",61,2013
"Viana_2014",24,"Marine","Ectotherm","Gut content (lethal)","Paige",-23.36,NA,NA,"10km","Fish","Years",59,2006
"Junior_2007",49,"Marine","Ectotherm","Gut content (lethal)","Serena",-5.59,NA,NA,"1000km","Fish","Years",185,2005
"Moncada-Rosas_2025",44,"Marine","Ectotherm","Gut content (lethal)","Serena",27.87,NA,NA,"10km","Fish","Years",150,2016
"Pallaoro_2003",45,"Marine","Ectotherm","Gut content (lethal)","Serena",43.12,NA,NA,"100km","Fish","Years",926,1993
"VacquezLinero_2025",18,"Marine","Ectotherm","Gut content (lethal)","Serena",27.34,NA,NA,"10km","Fish","Months",60,2019
"Cerda_1993",44,"Marine","Ectotherm","Gut content (lethal)","Shannon",-29.97,NA,NA,"10m","Arthropods","Months",142,1988
"Cerda_1993",38,"Marine","Ectotherm","Gut content (lethal)","Shannon",-29.97,NA,NA,"10m","Arthropods","Months",203,1988
"Fenchel_1965",4,"Marine","Ectotherm","Gut content (lethal)","Shannon",56.1,NA,NA,"1000m","Echinoderms","Months",42,1964
"Rosenthal_1972",6,"Marine","Ectotherm","Direct observation","Shannon",32.67,NA,NA,"100m","Echinoderms","Months",927,1970
"Sant'Anna_2015",16,"Marine","Ectotherm","Gut content (lethal)","Shannon",-26.72,NA,NA,"1000m","Arthropods","Months",234,2010
