"search_string","unique_name","approximate_match","score","ott_id","is_synonym","flags","number_matches"
"mirounga_angustirostris","Mirounga angustirostris",TRUE,0.95652174949646,175268,FALSE,"",1
"mnemiopsis_leidyi","Mnemiopsis leidyi",TRUE,0.941176474094391,161877,FALSE,"",1
"mochlus_sundevallii","Mochlus sundevalli",TRUE,0.947368443012238,900559,FALSE,"",2
"moenkhausia_forestii","Moenkhausia forestii",TRUE,0.949999988079071,319761,FALSE,"",1
"moloch_horridus","Moloch horridus",TRUE,0.933333337306976,116307,FALSE,"",1
"monachus_monachus","Monachus monachus",TRUE,0.941176474094391,759722,FALSE,"",2
"morethia_butleri","Morethia butleri",TRUE,0.9375,155780,FALSE,"",1
"mormyrus_lacerda","Mormyrus lacerda",TRUE,0.9375,3643924,FALSE,"",1
"morone_americana","Morone americana",TRUE,0.9375,769292,FALSE,"",2
"morone_chrysops","Morone chrysops",TRUE,0.933333337306976,246133,FALSE,"",1
"moroteuthis_ingens","Onykia ingens",TRUE,0.944444417953491,784784,FALSE,"",1
"morula_musiva","Tenguella musiva",TRUE,0.923076927661896,586019,FALSE,"",1
"mugil_cephalus","Mugil cephalus",TRUE,0.928571403026581,418648,FALSE,"",4
"mus_musculus","Mus musculus",TRUE,0.916666686534882,542509,FALSE,"",1
"mustela_erminea","Mustela erminea",TRUE,0.933333337306976,681184,FALSE,"",1
"mustela_nivalis","Mustela nivalis",TRUE,0.933333337306976,354525,FALSE,"",1
"mustela_putorius","Mustela putorius",TRUE,0.9375,923126,FALSE,"",1
"mustelus_canis","Mustelus canis",TRUE,0.928571403026581,976343,FALSE,"",1
"mustelus_henlei","Mustelus henlei",TRUE,0.933333337306976,1035182,FALSE,"",1
"myctophum_aurolaternatum","Myctophum aurolaternatum",TRUE,0.958333313465118,519259,FALSE,"",2
"myctophum_spinosum","Myctophum spinosum",TRUE,0.944444417953491,114280,FALSE,"",2
"myliobatis_freminvillei","Myliobatis freminvillei",TRUE,0.95652174949646,781226,FALSE,"",2
"mysis_mixta","Mysis mixta",TRUE,0.90909093618393,777293,FALSE,"",1
"nandopsis_dovii","Parachromis dovii",TRUE,0.933333337306976,295717,FALSE,"",1
"nandopsis_friedrichsthalii","Parachromis friedrichsthalii",TRUE,0.961538434028625,63349,FALSE,"",1
"nandopsis_urophthalmus","Cichlasoma urophthalmum",TRUE,0.954545438289642,969102,FALSE,"sibling_higher",2
"nansenia_candida","Nansenia candida",TRUE,0.9375,992672,FALSE,"",1
"natrix_sipedon","Nerodia sipedon",TRUE,0.928571403026581,405962,FALSE,"",2
"natrix_taxispilota","Nerodia taxispilota",TRUE,0.944444417953491,769289,FALSE,"",1
"nebria_brevicollis","Nebria brevicollis",TRUE,0.944444417953491,686814,FALSE,"",1
"necora_puber","Necora puber",TRUE,0.916666686534882,613653,FALSE,"",1
"negaprion_brevirostris","Negaprion brevirostris",TRUE,0.954545438289642,450137,FALSE,"",2
"neogobius_fluviatilis","Neogobius fluviatilis",TRUE,0.952380955219269,496698,FALSE,"",3
"neogobius_melanostomus","Neogobius melanostomus",TRUE,0.954545438289642,475633,FALSE,"",2
"nephrurus_laevissimus","Nephrurus laevissimus",TRUE,0.952380955219269,614488,FALSE,"",2
"nephrurus_levis","Nephrurus levis",TRUE,0.933333337306976,256960,FALSE,"",4
"nephrurus_vertebralis","Nephrurus vertebralis",TRUE,0.952380955219269,583137,FALSE,"",2
"nephtys_caeca","Nephtys caeca",TRUE,0.923076927661896,642691,FALSE,"",1
"nephtys_hombergii","Nephtys hombergii",TRUE,0.941176474094391,336916,FALSE,"",3
"nephys_bucera","Nephtys bucera",TRUE,0.857142865657806,4985102,FALSE,"",1
"nerodia_cyclopion","Nerodia cyclopion",TRUE,0.941176474094391,1082130,FALSE,"",1
"nerodia_erythrogaster","Nerodia erythrogaster",TRUE,0.952380955219269,353725,FALSE,"",2
"nerodia_fasciata","Nerodia fasciata",TRUE,0.9375,353717,FALSE,"",2
"nerodia_rhombifera","Nerodia rhombifer",TRUE,0.944444417953491,505612,FALSE,"",2
"nerophis_ophidion","Nerophis ophidion",TRUE,0.941176474094391,806821,FALSE,"",1
"notiophilus_biguttatus","Notiophilus biguttatus",TRUE,0.954545438289642,479488,FALSE,"",1
"notophthalmus_viridescens","Notophthalmus viridescens",TRUE,0.959999978542328,566015,FALSE,"",1
"notorynchus_cepedianus","Notorynchus cepedianus",TRUE,0.954545438289642,290409,FALSE,"",2
"notostomus_gibbosus","Notostomus gibbosus",TRUE,0.947368443012238,475269,FALSE,"",1
"notothenia_coriiceps","Notothenia coriiceps",TRUE,0.949999988079071,258643,FALSE,"",2
"notothenia_rossii","Notothenia rossii",TRUE,0.941176474094391,598964,FALSE,"",1
"notropis_hudsonius","Notropis hudsonius",TRUE,0.944444417953491,135051,FALSE,"",1
"noturus_gyrinus","Noturus gyrinus",TRUE,0.933333337306976,652777,FALSE,"",1
"nucella_canaliculata","Nucella canaliculata",TRUE,0.949999988079071,1085941,FALSE,"",2
"nucella_emarginata","Nucella emarginata",TRUE,0.944444417953491,1085951,FALSE,"",2
"nucella_lapillus","Nucella lapillus",TRUE,0.9375,509218,FALSE,"",1
"nucella_ostrina","Nucella ostrina",TRUE,0.933333337306976,22397,FALSE,"",1
"nucifraga_columbiana","Nucifraga columbiana",TRUE,0.949999988079071,425442,FALSE,"",1
"nucras_tessellata","Nucras tessellata",TRUE,0.941176474094391,437763,FALSE,"",1
"obelia_dichotoma","Obelia dichotoma",TRUE,0.9375,1097118,FALSE,"",2
"oblada_melanura","Oblada melanura",TRUE,0.933333337306976,528668,FALSE,"",2
"oceanites_oceanicus","Oceanites oceanicus",TRUE,0.947368443012238,656591,FALSE,"",1
"ocenebra_lurida","Ocinebrina lurida",TRUE,0.933333337306976,2909169,FALSE,"",2
"ochmacanthus_alternus","Ochmacanthus alternus",TRUE,0.952380955219269,56579,FALSE,"",1
"ommastrephes_bartamii","Ommastrephes bartramii",TRUE,0.90909093618393,754413,FALSE,"",2
"oneirodes_thompsoni","Oneirodes thompsoni",TRUE,0.947368443012238,36648,FALSE,"",1
"opheodrys_aestivus","Opheodrys aestivus",TRUE,0.944444417953491,259049,FALSE,"",2
"ophiacantha_pentactis","Ophiacantha pentactis",TRUE,0.952380955219269,3655196,FALSE,"sibling_higher",3
"ophioglypha_sarsi","Ophiura sarsii",TRUE,0.888888895511627,1076435,FALSE,"sibling_higher",2
"ophioglypha_texturata","Ophiura ophiura",TRUE,0.952380955219269,60289,FALSE,"sibling_higher",1
"ophionotus_victoriae","Ophionotus victoriae",TRUE,0.949999988079071,394241,FALSE,"",1
"ophioperla_kohleri","Ophioperla koehleri",TRUE,0.89473682641983,3655441,FALSE,"",1
"ophiopholis_aculeata","Ophiopholis aculeata",TRUE,0.949999988079071,146373,FALSE,"",1
"ophiosparte_gigas","Ophiosparte gigas",TRUE,0.941176474094391,1095337,FALSE,"",1
"ophiothrix_fragilis","Ophiothrix fragilis",TRUE,0.947368443012238,41884,FALSE,"sibling_higher",4
"ophiura_albida","Ophiura albida",TRUE,0.928571403026581,331948,FALSE,"sibling_higher",3
"ophiurolepis_gelida","Ophioplinthus gelida",TRUE,0.947368443012238,568759,FALSE,"",1
"oreochromis_macrochir","Oreochromis macrochir",TRUE,0.952380955219269,336337,FALSE,"sibling_higher",2
"orthasterias_koehleri","Orthasterias koehleri",TRUE,0.952380955219269,136032,FALSE,"",1
"osornophryne_percrassa","Osornophryne percrassa",TRUE,0.954545438289642,63574,FALSE,"",1
"osteopilus_septentrionalis","Osteopilus septentrionalis",TRUE,0.961538434028625,528961,FALSE,"",2
"oswaldella_antarctica","Oswaldella antarctica",TRUE,0.952380955219269,3682848,FALSE,"",2
"otocyon_megalotis","Otocyon megalotis",TRUE,0.941176474094391,821973,FALSE,"",1
"ovalipes_catharus","Ovalipes catharus",TRUE,0.941176474094391,2979114,FALSE,"",1
"oxybelis_aeneus","Oxybelis aeneus",TRUE,0.933333337306976,809248,FALSE,"",2
"oxybelis_fulgidus","Oxybelis fulgidus",TRUE,0.941176474094391,10062,FALSE,"",3
"pachydactylus_bibronii","Chondrodactylus bibronii",TRUE,0.954545438289642,435224,FALSE,"",1
"pachydactylus_capensis","Pachydactylus capensis",TRUE,0.954545438289642,676900,FALSE,"",4
"pachydactylus_rugosus","Pachydactylus rugosus",TRUE,0.952380955219269,153679,FALSE,"",1
"pagurus_bernhardus","Pagurus bernhardus",TRUE,0.944444417953491,929440,FALSE,"sibling_higher",3
"panthera_leo","Panthera leo",TRUE,0.916666686534882,563151,FALSE,"",1
"pantherophis_alleghaniensis","Pantherophis alleghaniensis",TRUE,0.962962985038757,689032,FALSE,"",1
"paralichthys_lethostigma","Paralichthys lethostigma",TRUE,0.958333313465118,375988,FALSE,"",2
"paralithodes_camtschatica","Paralithodes camtschaticus",TRUE,0.959999978542328,131917,FALSE,"",2
"paramesothriton_hongkongensis","Paramesotriton hongkongensis",TRUE,0.928571403026581,932570,FALSE,"",1
"pardosa_ramulosa","Pardosa ramulosa",TRUE,0.9375,3558106,FALSE,"",2
"parmaturus_xaniurus","Parmaturus xaniurus",TRUE,0.947368443012238,568234,FALSE,"",1
"parvilux_ingens","Parvilux ingens",TRUE,0.933333337306976,307336,FALSE,"",2
"pedioplanis_lineoocellata","Pedioplanis lineoocellata",TRUE,0.959999978542328,257070,FALSE,"",1
"pedioplanis_namaquensis","Pedioplanis namaquensis",TRUE,0.95652174949646,300885,FALSE,"",1
"pellona_castelnaeana","Pellona castelnaeana",TRUE,0.949999988079071,482290,FALSE,"",1
"pelophylax_nigromaculatus","Pelophylax nigromaculatus",TRUE,0.959999978542328,14673,FALSE,"",1
"perca_fluviatilis","Perca fluviatilis",TRUE,0.941176474094391,186488,FALSE,"",2
"peristernia_australiensis","Peristernia australiensis",TRUE,0.959999978542328,2898510,FALSE,"",1
"peristernia_chlorostoma","Peristernia chlorostoma",TRUE,0.95652174949646,2898746,FALSE,"",2
"peristernia_forskali","Peristernia forskalii",TRUE,0.904761910438538,2898743,FALSE,"",1
"peristernia_nassatula","Peristernia nassatula",TRUE,0.952380955219269,2898741,FALSE,"",2
"peristernia_reincarnata","Peristernia reincarnata",TRUE,0.95652174949646,2898508,FALSE,"",2
"peristernia_ustulata","Peristernia ustulata",TRUE,0.949999988079071,2898511,FALSE,"",3
"petricia_vernicina","Petricia vernicina",TRUE,0.944444417953491,845191,FALSE,"",1
"petrocephalus_catostoma","Petrocephalus catostoma",TRUE,0.95652174949646,39898,FALSE,"",3
"phaeognathus_hubrichti","Phaeognathus hubrichti",TRUE,0.954545438289642,319473,FALSE,"",1
"phalacrocorax_aristotelis","Gulosus aristotelis",TRUE,0.959999978542328,1021952,FALSE,"",1
"phalacrocorax_carbo","Phalacrocorax carbo",TRUE,0.947368443012238,969841,FALSE,"",1
"phalacrocorax_melanoleucas","Microcarbo melanoleucos",TRUE,0.923076927661896,9838,FALSE,"",1
"phalacrocorax_sulcirostris","Phalacrocorax sulcirostris",TRUE,0.961538434028625,443642,FALSE,"",2
"phalacrocorax_varius","Phalacrocorax varius",TRUE,0.949999988079071,701202,FALSE,"",2
"pharyngochromis_darlingi","Pharyngochromis darlingi",TRUE,0.958333313465118,3635799,FALSE,"",1
"phoca_groenlandica","Phoca groenlandica",TRUE,0.944444417953491,664062,FALSE,"sibling_higher",1
"phoca_vitulina","Phoca vitulina",TRUE,0.928571403026581,698422,FALSE,"sibling_higher",1
"phrynobatrachus_mababiensis","Phrynobatrachus mababiensis",TRUE,0.962962985038757,406427,FALSE,"",3
"phrynosoma_platyrhinos","Phrynosoma platyrhinos",TRUE,0.954545438289642,671419,FALSE,"",2
"phtheirichthys_lineatus","Phtheirichthys lineatus",TRUE,0.95652174949646,204918,FALSE,"",3
"phyllodytes_luteolus","Phyllodytes luteolus",TRUE,0.949999988079071,144103,FALSE,"",1
"phyllomedusa_burmeisteri","Phyllomedusa burmeisteri",TRUE,0.958333313465118,65473,FALSE,"sibling_higher",1
"phyllomedusa_rohdei","Pithecopus rohdei",TRUE,0.947368443012238,364552,FALSE,"",1
"physeter_macrocephalus","Physeter catodon",TRUE,0.954545438289642,276851,FALSE,"sibling_higher",1
"pimelodella","Pimelodella",FALSE,1,957296,FALSE,"",1
"pisaster_brevispinus","Pisaster brevispinus",TRUE,0.949999988079071,76842,FALSE,"",2
"pisaster_ochraceus","Pisaster ochraceus",TRUE,0.944444417953491,76843,FALSE,"",1
"pituophis_melanoleucus","Pituophis melanoleucus",TRUE,0.954545438289642,405961,FALSE,"",4
"plagioscion_squamosissimus","Plagioscion squamosissimus",TRUE,0.961538434028625,489923,FALSE,"",1
"platichthys_flesus","Platichthys flesus",TRUE,0.944444417953491,408331,FALSE,"",2
"platycephalus_speculator","Platycephalus speculator",TRUE,0.958333313465118,411598,FALSE,"",2
"platynematichthys_notatus","Platynematichthys notatus",TRUE,0.959999978542328,761562,FALSE,"",1
"platyrhina_tangi","Platyrhina tangi",TRUE,0.9375,3594804,FALSE,"",1
"plesionika_acanthonotus","Plesionika acanthonotus",TRUE,0.95652174949646,153754,FALSE,"sibling_higher",1
"plesionika_edwardsii","Plesionika edwardsii",TRUE,0.949999988079071,937710,FALSE,"sibling_higher",1
"plesionika_gigliolii","Plesionika gigliolii",TRUE,0.949999988079071,4665958,FALSE,"sibling_higher",1
"plesionika_heterocarpus","Plesionika heterocarpus",TRUE,0.95652174949646,499740,FALSE,"sibling_higher",1
"plesionika_martia","Plesionika martia",TRUE,0.941176474094391,153795,FALSE,"sibling_higher",1
"plethodon_albagula","Plethodon albagula",TRUE,0.944444417953491,162448,FALSE,"",1
"plethodon_cinereus","Plethodon cinereus",TRUE,0.944444417953491,923025,FALSE,"",1
"plethodon_shermani","Plethodon shermani",TRUE,0.944444417953491,942942,FALSE,"",1
"pleurobrachia_pileus","Pleurobrachia pileus",TRUE,0.949999988079071,626459,FALSE,"",1
"pleurobranchaea_californica","Pleurobranchaea californica",TRUE,0.962962985038757,473886,FALSE,"",1
"pleurodema_diplolister","Pleurodema diplolister",TRUE,0.954545438289642,806505,FALSE,"sibling_higher",2
"pleuronectes_platessa","Pleuronectes platessa",TRUE,0.952380955219269,408337,FALSE,"",4
"plica_plica","Plica plica",TRUE,0.90909093618393,761851,FALSE,"",1
"plica_umbra","Plica umbra",TRUE,0.90909093618393,761862,FALSE,"",1
"poecilia_latipinna","Poecilia latipinna",TRUE,0.944444417953491,998174,FALSE,"",1
"pogonias_cromis","Pogonias cromis",TRUE,0.933333337306976,897436,FALSE,"",1
"pollimyrus_castelnaui","Pollimyrus castelnaui",TRUE,0.952380955219269,1016847,FALSE,"",1
"polysticta_stelleri","Polysticta stelleri",TRUE,0.947368443012238,1050966,FALSE,"",2
"pomadasys_crocro","Rhonciscus crocro",TRUE,0.9375,479877,FALSE,"",1
"pomatoschistus_microps","Pomatoschistus microps",TRUE,0.954545438289642,1069642,FALSE,"",1
"pomoxis_nigromaculatus","Pomoxis nigromaculatus",TRUE,0.954545438289642,437614,FALSE,"",1
"pontaster_tenuispinis","Pontaster tenuispinus",TRUE,0.904761910438538,875661,FALSE,"",1
"ponticola_kessleri","Ponticola kessleri",TRUE,0.944444417953491,496725,FALSE,"",1
"poromitra_curilensis","Poromitra curilensis",TRUE,0.949999988079071,3631074,FALSE,"",1
"potamites_ecpleopus","Potamites ecpleopus",TRUE,0.947368443012238,588798,FALSE,"",1
"potamites_juruazensis","Potamites juruazensis",TRUE,0.952380955219269,588797,FALSE,"",1
"priacanthus_tayenus","Priacanthus tayenus",TRUE,0.947368443012238,752890,FALSE,"",3
"prionace_glauca","Prionace glauca",TRUE,0.933333337306976,361523,FALSE,"",2
"prionodactylus_oshaughnessyi","Cercosaura oshaughnessyi",TRUE,0.964285731315613,967617,FALSE,"",1
"pristobrycon","Pristobrycon",FALSE,1,597350,FALSE,"",1
"pristobrycon_striolatus","Pristobrycon striolatus",TRUE,0.95652174949646,597346,FALSE,"",2
"protomyctophum_anderssoni","Krefftichthys anderssoni",TRUE,0.959999978542328,785196,FALSE,"",1
"protomyctophum_bolini","Protomyctophum bolini",TRUE,0.952380955219269,752882,FALSE,"sibling_higher",1
"protomyctophum_choriodon","Protomyctophum choriodon",TRUE,0.958333313465118,357757,FALSE,"sibling_higher",1
"protomyctophum_tenisoni","Protomyctophum tenisoni",TRUE,0.95652174949646,3629399,FALSE,"sibling_higher",1
"protomyctophum_thompsoni","Protomyctophum thompsoni",TRUE,0.958333313465118,785202,FALSE,"sibling_higher",1
"psellogrammus_kennedyi","Psellogrammus kennedyi",TRUE,0.954545438289642,575370,FALSE,"",1
"pseudis_bolbodactyla","Pseudis bolbodactyla",TRUE,0.949999988079071,677455,FALSE,"",1
"pseudis_limellum","Pseudis limellum",TRUE,0.9375,1088048,FALSE,"",1
"pseudis_minuta","Pseudis minuta",TRUE,0.928571403026581,173495,FALSE,"",2
"pseudis_paradoxa","Pseudis paradoxa",TRUE,0.9375,1035873,FALSE,"",2
"pseudis_tocantins","Pseudis tocantins",TRUE,0.941176474094391,677469,FALSE,"",1
"pseudocrenilabrus_philander","Pseudocrenilabrus philander",TRUE,0.962962985038757,828443,FALSE,"",1
"pseudogonatodes_guianensis","Pseudogonatodes guianensis",TRUE,0.961538434028625,935362,FALSE,"",2
"pseudotriton_ruber","Pseudotriton ruber",TRUE,0.944444417953491,1017693,FALSE,"",1
"psilaster_andromeda","Psilaster andromeda",TRUE,0.947368443012238,3656962,FALSE,"",1
"psilaster_pectinatus","Psilaster pectinatus",TRUE,0.949999988079071,589804,FALSE,"",1
"ptenopus_garrulus","Ptenopus garrulus",TRUE,0.941176474094391,4122801,FALSE,"",1
"pteroplatytrygon_violacea","Pteroplatytrygon violacea",TRUE,0.959999978542328,478977,FALSE,"",1
"pterostichus_melanaria","Pterostichus melanarius",TRUE,0.869565188884735,1046677,FALSE,"",1
"ptychadena_anchietae","Ptychadena anchietae",TRUE,0.949999988079071,160735,FALSE,"",1
"ptychadena_mascareniensis","Ptychadena mascareniensis",TRUE,0.959999978542328,799886,FALSE,"",2
"puma_concolor","Puma concolor",TRUE,0.923076927661896,42307,FALSE,"",1
"pungitius_pungitius","Pungitius pungitius",TRUE,0.947368443012238,561269,FALSE,"",1
"pusa_hispida","Pusa hispida",TRUE,0.916666686534882,175251,FALSE,"",1
"pycnopodia_helianthoides","Pycnopodia helianthoides",TRUE,0.958333313465118,197638,FALSE,"",1
"pygocentrus_cariba","Pygocentrus cariba",TRUE,0.944444417953491,681015,FALSE,"",2
"pygopristis_denticulatus","Pygopristis denticulata",TRUE,0.869565188884735,512352,FALSE,"",1
"pygopus_nigriceps","Pygopus nigriceps",TRUE,0.941176474094391,836591,FALSE,"",2
"pygoscelis_papua","Pygoscelis papua",TRUE,0.9375,1028837,FALSE,"",1
"pyrrhulina_lugubris","Pyrrhulina lugubris",TRUE,0.947368443012238,3624408,FALSE,"",1
"pytenestes_ostrinus","Pyrenestes ostrinus",TRUE,0.89473682641983,969503,FALSE,"",1
"quasipaa_verrucospinosa","Quasipaa verrucospinosa",TRUE,0.95652174949646,223113,FALSE,"",1
"quelea_erythrops","Quelea erythrops",TRUE,0.9375,3597756,FALSE,"",1
"rachovia_maculipinnis","Rachovia maculipinnis",TRUE,0.952380955219269,663844,FALSE,"",1
"raja_radula","Raja radula",TRUE,0.90909093618393,607390,FALSE,"",1
"raja_velezi","Raja velezi",TRUE,0.90909093618393,126586,FALSE,"",1
"rana_areolata","Rana areolata",TRUE,0.923076927661896,413846,FALSE,"",1
"rana_aurora_draytonii","Rana draytonii",TRUE,0.904761910438538,597569,FALSE,"",2
"rana_catesbeiana","Rana catesbeiana",TRUE,0.9375,14688,FALSE,"",2
"rana_graeca","Rana graeca",TRUE,0.90909093618393,886097,FALSE,"",1
"rana_limnocharis","Fejervarya limnocharis",TRUE,0.9375,656225,FALSE,"",1
"rana_swinhoana","Odorrana swinhoana",TRUE,0.928571403026581,14392,FALSE,"",1
"ranitomeya_virolinensis","Andinobates virolinensis",TRUE,0.95652174949646,296388,FALSE,"",1
"rathbunaster_californicus","Rathbunaster californicus",TRUE,0.959999978542328,781471,FALSE,"",1
"rathkea_octopunctata","Rathkea octopunctata",TRUE,0.949999988079071,349960,FALSE,"",1
"rattus_rattus","Rattus rattus",TRUE,0.923076927661896,271571,FALSE,"",1
"regina_alleni","Liodytes alleni",TRUE,0.923076927661896,1082133,FALSE,"",1
"regina_grahami","Regina grahamii",TRUE,0.928571403026581,505611,FALSE,"",2
"regina_septemvittata","Regina septemvittata",TRUE,0.949999988079071,505615,FALSE,"",1
"remora_brachyptera","Remora brachyptera",TRUE,0.944444417953491,204925,FALSE,"",1
"remora_osteochir","Remora osteochir",TRUE,0.9375,1047853,FALSE,"",1
"remora_remora","Remora remora",TRUE,0.923076927661896,114802,FALSE,"",1
"remorina_albenscens","Remorina albescens",TRUE,0.888888895511627,204911,FALSE,"",2
"retropinna_semoni","Retropinna semoni",TRUE,0.941176474094391,37102,FALSE,"",2
"rhamdia","Rhamdia",FALSE,1,218153,FALSE,"",1
"rhamdia_guatemalensis","Rhamdia guatemalensis",TRUE,0.952380955219269,195322,FALSE,"",1
"rhamphichthys_marmoratus","Rhamphichthys marmoratus",TRUE,0.958333313465118,444,FALSE,"",1
"rhincodon_typus","Rhincodon typus",TRUE,0.933333337306976,214509,FALSE,"",3
"rhinella_hoogmoedi","Rhinella hoogmoedi",TRUE,0.944444417953491,777275,FALSE,"",1
"rhizoprionodon_terraenovae","Rhizoprionodon terraenovae",TRUE,0.961538434028625,611836,FALSE,"",2
"rhynchoedura_ornata","Rhynchoedura ornata",TRUE,0.947368443012238,495356,FALSE,"",1
"rissa_tridactyla","Rissa tridactyla",TRUE,0.9375,585161,FALSE,"",1
"rivulus_isthmensis","Cynodonichthys isthmensis",TRUE,0.944444417953491,684063,FALSE,"",1
"roeboides_dayi","Roeboides dayi",TRUE,0.928571403026581,482072,FALSE,"",1
"roeboides_guatemalensis","Roeboides guatemalensis",TRUE,0.95652174949646,482068,FALSE,"",1
"sagamichthys_abei","Sagamichthys abei",TRUE,0.941176474094391,592550,FALSE,"",1
"sagitta_bipunctata","Sagitta bipunctata",TRUE,0.944444417953491,778688,FALSE,"",1
"sagitta_elegans","Sagitta elegans",TRUE,0.933333337306976,49627,FALSE,"",2
"sagitta_enflata","Sagitta enflata",TRUE,0.933333337306976,273695,FALSE,"",2
"sagitta_friderici","Parasagitta friderici",TRUE,0.941176474094391,3660498,FALSE,"",1
"sagitta_gazellae","Sagitta gazellae",TRUE,0.9375,476665,FALSE,"",2
"sagitta_serratodentata","Sagitta serratodentata",TRUE,0.954545438289642,476667,FALSE,"",2
"sagitta_setosa","Sagitta setosa",TRUE,0.928571403026581,476668,FALSE,"",2
"salamandra_corsica","Salamandra corsica",TRUE,0.944444417953491,958220,FALSE,"",1
"salamandra_lanzai","Salamandra lanzai",TRUE,0.941176474094391,873622,FALSE,"",1
"salamandrina_perspicillata","Salamandrina perspicillata",TRUE,0.961538434028625,254332,FALSE,"",1
"salvelinus_alpinus","Salvelinus alpinus",TRUE,0.944444417953491,688324,FALSE,"",1
"sander_lucioperca","Sander lucioperca",TRUE,0.941176474094391,557682,FALSE,"",1
"sargochromis_carlottae","Sargochromis carlottae",TRUE,0.954545438289642,465681,FALSE,"",2
"sargochromis_codringtonii","Sargochromis codringtonii",TRUE,0.959999978542328,465685,FALSE,"",2
"sargochromis_giardi","Sargochromis giardi",TRUE,0.947368443012238,1063570,FALSE,"",2
"satanoperca_daemon","Satanoperca daemon",TRUE,0.944444417953491,1044199,FALSE,"",1
"sceloporus_magister","Sceloporus magister",TRUE,0.947368443012238,342583,FALSE,"",1
"schilbe_mystus","Schilbe mystus",TRUE,0.928571403026581,1016850,FALSE,"",3
"schoutedenella_xenodactyloides","Arthroleptis xenodactyloides",TRUE,0.966666638851166,107609,FALSE,"",1
"sciaenops_ocellatus","Sciaenops ocellatus",TRUE,0.947368443012238,433079,FALSE,"",2
"scomber_scombrus","Scomber scombrus",TRUE,0.9375,70561,FALSE,"",1
"scopelogadus_mizolepis","Scopelogadus mizolepis",TRUE,0.954545438289642,960323,FALSE,"",1
"scopelosaurus_adleri","Scopelosaurus adleri",TRUE,0.949999988079071,3629276,FALSE,"",1
"scyliorhinus_canicula","Scyliorhinus canicula",TRUE,0.952380955219269,1026500,FALSE,"",3
"scyliorhinus_stellaris","Scyliorhinus stellaris",TRUE,0.954545438289642,901864,FALSE,"",1
"scytodes_longipes","Scytodes longipes",TRUE,0.941176474094391,3541723,FALSE,"",1
"searlesia_dira","Lirabuccinum dirum",TRUE,0.928571403026581,396109,FALSE,"",1
"semotilus_corporalis","Semotilus corporalis",TRUE,0.949999988079071,964884,FALSE,"",1
"sepia_officinalis","Sepia officinalis",TRUE,0.941176474094391,528817,FALSE,"",1
"serrabrycon_magoi","Serrabrycon magoi",TRUE,0.941176474094391,3625983,FALSE,"",1
"serranochromis_altus","Serranochromis altus",TRUE,0.949999988079071,516047,FALSE,"",2
"serranochromis_angusticeps","Serranochromis angusticeps",TRUE,0.961538434028625,465664,FALSE,"",2
"serranochromis_macrocephalus","Serranochromis macrocephalus",TRUE,0.964285731315613,465668,FALSE,"",2
"serranochromis_robustus","Serranochromis robustus",TRUE,0.95652174949646,841786,FALSE,"",3
"serrapinuus","Serrapinnus",TRUE,0.90909093618393,641495,FALSE,"",2
"serrapinuus_notomelas","Serrapinnus notomelas",TRUE,0.904761910438538,199867,FALSE,"",1
"serrasalmus_irritans","Serrasalmus irritans",TRUE,0.949999988079071,412298,FALSE,"",3
"serrasalmus_manueli","Serrasalmus manueli",TRUE,0.947368443012238,681000,FALSE,"",1
"serrasalmus_rhombeus","Serrasalmus rhombeus",TRUE,0.949999988079071,382210,FALSE,"",1
"serrivomer_sector","Serrivomer sector",TRUE,0.941176474094391,398735,FALSE,"",1
"solaster_dawsoni","Solaster dawsoni",TRUE,0.9375,258318,FALSE,"",1
"solaster_endeca","Solaster endeca",TRUE,0.933333337306976,24894,FALSE,"",1
"solaster_stimpsoni","Solaster stimpsoni",TRUE,0.944444417953491,977088,FALSE,"",1
"solea_senegalensis","Solea senegalensis",TRUE,0.944444417953491,366998,FALSE,"",2
"somateria_mollissima","Somateria mollissima",TRUE,0.949999988079071,785961,FALSE,"",2
"somniosus_microcephalus","Somniosus microcephalus",TRUE,0.95652174949646,442057,FALSE,"",1
"sotalia_guianensis","Sotalia guianensis",TRUE,0.944444417953491,250045,FALSE,"",1
"spea_multiplicata","Spea multiplicata",TRUE,0.941176474094391,1013104,FALSE,"",1
"speleomantes_italicus","Hydromantes italicus",TRUE,0.952380955219269,637551,FALSE,"",1
"sphyraena_barracuda","Sphyraena barracuda",TRUE,0.947368443012238,25363,FALSE,"incertae_sedis_inherited",3
"sphyrna_lewini","Sphyrna lewini",TRUE,0.928571403026581,450134,FALSE,"",2
"sphyrna_zygaena","Sphyrna zygaena",TRUE,0.933333337306976,970843,FALSE,"",5
"spinachia_spinachia","Spinachia spinachia",TRUE,0.947368443012238,111671,FALSE,"",1
"sprattus_sprattus","Sprattus sprattus",TRUE,0.941176474094391,25768,FALSE,"",2
"stenella_attenuata","Stenella attenuata",TRUE,0.944444417953491,124220,FALSE,"sibling_higher",2
"stenobrachius_leucopsarus","Stenobrachius leucopsarus",TRUE,0.959999978542328,169233,FALSE,"",1
"stenobrachius_nannochir","Stenobrachius nannochir",TRUE,0.95652174949646,341485,FALSE,"",1
"sternoptyx_diaphana","Sternoptyx diaphana",TRUE,0.947368443012238,602717,FALSE,"",3
"sternoptyx_pseudobscura","Sternoptyx pseudobscura",TRUE,0.95652174949646,568250,FALSE,"",2
