"Cite","ConIDorig","ConID","ott_id","TSc","FSc","fF","TG","EE","BM","Eco","Lat","Long","DR","DRlog","Drf","Drc","TA","TAlog","SA","SAlog","Yr","tWS","DT","FD"
"Menge_1972","Leptasterias_hexactis","Leptasterias_hexactis",658147,50,7,0.14,"Echinoderms","Ectotherm",4,"Marine",48.62,-123.11,17,1.23044892137827,"Species","Genus","Months",2.86332286012046,"10m",1,1967,11,1967-01-01 00:00:00,"Direct observation"
"Menge_1972","Leptasterias_hexactis","Leptasterias_hexactis",658147,50,18,0.36,"Echinoderms","Ectotherm",4,"Marine",48.62,-123.11,16,1.20411998265592,"Species","Genus","Months",2.86332286012046,"10m",1,1968,11,1968-01-01 00:00:00,"Direct observation"
"Menge_1972","Leptasterias_hexactis","Leptasterias_hexactis",658147,50,10,0.2,"Echinoderms","Ectotherm",4,"Marine",48.45,-122.96,22,1.34242268082221,"Species","Genus","Months",2.86332286012046,"10m",1,1968,11,1968-01-01 00:00:00,"Direct observation"
"Menge_1972","Leptasterias_hexactis","Leptasterias_hexactis",658147,50,2,0.04,"Echinoderms","Ectotherm",4,"Marine",48.62,-123.11,17,1.23044892137827,"Species","Genus","Months",2.86332286012046,"10m",1,1969,11,1969-01-01 00:00:00,"Direct observation"
"Menge_1972","Leptasterias_hexactis","Leptasterias_hexactis",658147,50,27,0.54,"Echinoderms","Ectotherm",4,"Marine",48.62,-123.11,16,1.20411998265592,"Species","Genus","Months",2.86332286012046,"10m",1,1967,11,1967-01-01 00:00:00,"Direct observation"
"Menge_1972","Leptasterias_hexactis","Leptasterias_hexactis",658147,50,27,0.54,"Echinoderms","Ectotherm",4,"Marine",48.62,-123.11,16,1.20411998265592,"Species","Genus","Months",2.86332286012046,"10m",1,1968,11,1968-01-01 00:00:00,"Direct observation"
"Menge_1972","Leptasterias_hexactis","Leptasterias_hexactis",658147,50,21,0.42,"Echinoderms","Ectotherm",4,"Marine",48.62,-123.11,17,1.23044892137827,"Species","Genus","Months",2.86332286012046,"10m",1,1967,11,1967-01-01 00:00:00,"Direct observation"
"Menge_1972","Leptasterias_hexactis","Leptasterias_hexactis",658147,50,0,0,"Echinoderms","Ectotherm",4,"Marine",48.53,-122.97,20,1.30102999566398,"Species","Genus","Months",2.86332286012046,"10m",1,1968,11,1968-01-01 00:00:00,"Direct observation"
"Menge_1972","Leptasterias_hexactis","Leptasterias_hexactis",658147,50,4,0.08,"Echinoderms","Ectotherm",4,"Marine",48.62,-123.11,17,1.23044892137827,"Species","Genus","Months",2.86332286012046,"10m",1,1969,11,1969-01-01 00:00:00,"Direct observation"
"Menge_1972","Leptasterias_hexactis","Leptasterias_hexactis",658147,50,1,0.02,"Echinoderms","Ectotherm",4,"Marine",48.51,-123.14,23,1.36172783601759,"Species","Genus","Months",2.86332286012046,"10m",1,1967,11,1967-01-01 00:00:00,"Direct observation"
"Menge_1972","Leptasterias_hexactis","Leptasterias_hexactis",658147,50,10,0.2,"Echinoderms","Ectotherm",4,"Marine",48.62,-123.11,17,1.23044892137827,"Species","Genus","Months",2.86332286012046,"10m",1,1967,11,1967-01-01 00:00:00,"Direct observation"
"Menge_1972","Leptasterias_hexactis","Leptasterias_hexactis",658147,50,11,0.22,"Echinoderms","Ectotherm",4,"Marine",48.51,-123.14,23,1.36172783601759,"Species","Genus","Months",2.86332286012046,"10m",1,1967,11,1967-01-01 00:00:00,"Direct observation"
"Menge_1972","Leptasterias_hexactis","Leptasterias_hexactis",658147,50,15,0.3,"Echinoderms","Ectotherm",4,"Marine",48.62,-123.11,16,1.20411998265592,"Species","Genus","Months",2.86332286012046,"10m",1,1969,11,1969-01-01 00:00:00,"Direct observation"
"Menge_1972","Leptasterias_hexactis","Leptasterias_hexactis",658147,50,1,0.02,"Echinoderms","Ectotherm",4,"Marine",48.62,-123.11,17,1.23044892137827,"Species","Genus","Months",2.86332286012046,"10m",1,1969,11,1969-01-01 00:00:00,"Direct observation"
"Menge_1972","Leptasterias_hexactis","Leptasterias_hexactis",658147,50,3,0.06,"Echinoderms","Ectotherm",4,"Marine",48.53,-122.97,20,1.30102999566398,"Species","Genus","Months",2.86332286012046,"10m",1,1969,11,1969-01-01 00:00:00,"Direct observation"
"Menge_1972","Leptasterias_hexactis","Leptasterias_hexactis",658147,50,24,0.48,"Echinoderms","Ectotherm",4,"Marine",48.62,-123.11,16,1.20411998265592,"Species","Genus","Months",2.86332286012046,"10m",1,1969,11,1969-01-01 00:00:00,"Direct observation"
"Gaymer_2001","Leptasterias_polaris","Leptasterias_polaris",463287,841,222,0.264,"Echinoderms","Ectotherm",NA,"Marine",50.21,-63.56,5,0.698970004336019,"Species","Species","Years",3.94250410616808,"100m",2,1997,206,1997-07-15 00:00:00,"Direct observation"
"Gaymer_2001","Leptasterias_polaris","Leptasterias_polaris",463287,169,50,0.296,"Echinoderms","Ectotherm",NA,"Marine",50.22,-63.59,5,0.698970004336019,"Species","Species","Years",3.94250410616808,"100m",2,1996,207,1996-07-15 00:00:00,"Direct observation"
"Gaymer_2001","Leptasterias_polaris","Leptasterias_polaris",463287,39,10,0.2556,"Echinoderms","Ectotherm",NA,"Marine",50.51,-63.59,2,0.301029995663981,"Species","Species","Years",3.94250410616808,"100m",2,1997,206,1997-07-15 00:00:00,"Direct observation"
"Himmelman_1991","Leptasterias_polaris","Leptasterias_polaris",463287,NA,NA,0.305,"Echinoderms","Ectotherm",NA,"Marine",64.58,NA,16,1.20411998265592,"Species","Phylum","Days",1.38021124171161,"100m",2,1984,269,1984-09-15 00:00:00,"Direct observation"
"Himmelman_1991","Leptasterias_polaris","Leptasterias_polaris",463287,NA,NA,0.311,"Echinoderms","Ectotherm",NA,"Marine",64.58,NA,16,1.20411998265592,"Species","Phylum","Days",1.38021124171161,"100m",2,1984,269,1984-09-15 00:00:00,"Direct observation"
"Gaymer_2001","Leptasterias_polaris","Leptasterias_polaris",463287,NA,NA,0,"Echinoderms","Ectotherm",NA,"Marine",50.21,-63.56,4,0.602059991327962,"Species","Species","Years",3.94250410616808,"100m",2,1997,206,1997-07-15 00:00:00,"Direct observation"
"Gaymer_2001","Leptasterias_polaris","Leptasterias_polaris",463287,118,65,0.55,"Echinoderms","Ectotherm",NA,"Marine",50.21,-63.56,2,0.301029995663981,"Species","Species","Years",3.94250410616808,"100m",2,1997,206,1997-07-15 00:00:00,"Direct observation"
"Himmelman_1991","Leptasterias_polaris","Leptasterias_polaris",463287,NA,NA,0.268,"Echinoderms","Ectotherm",NA,"Marine",64.58,NA,16,1.20411998265592,"Species","Phylum","Days",1.38021124171161,"100m",2,1984,269,1984-09-15 00:00:00,"Direct observation"
"Gaymer_2001","Leptasterias_polaris","Leptasterias_polaris",463287,162,33,0.204,"Echinoderms","Ectotherm",NA,"Marine",50.51,-63.59,3,0.477121254719662,"Species","Species","Years",3.94250410616808,"100m",2,1997,206,1997-07-15 00:00:00,"Direct observation"
"Gaymer_2001","Leptasterias_polaris","Leptasterias_polaris",463287,86,22,0.255,"Echinoderms","Ectotherm",NA,"Marine",50.22,-63.59,4,0.602059991327962,"Species","Species","Years",3.94250410616808,"100m",2,1996,207,1996-07-15 00:00:00,"Direct observation"
"Gaymer_2001","Leptasterias_polaris","Leptasterias_polaris",463287,6,2,0.332,"Echinoderms","Ectotherm",NA,"Marine",50.51,-63.59,1,0,"Species","Species","Years",3.94250410616808,"100m",2,1997,206,1997-07-15 00:00:00,"Direct observation"
"Gaymer_2001","Leptasterias_polaris","Leptasterias_polaris",463287,1210,363,0.3,"Echinoderms","Ectotherm",NA,"Marine",50.51,-63.59,5,0.698970004336019,"Species","Species","Years",3.94250410616808,"100m",2,1997,206,1997-07-15 00:00:00,"Direct observation"
"Himmelman_1991","Leptasterias_polaris","Leptasterias_polaris",463287,NA,NA,0.244,"Echinoderms","Ectotherm",NA,"Marine",64.58,NA,16,1.20411998265592,"Species","Phylum","Days",1.38021124171161,"100m",2,1984,269,1984-09-15 00:00:00,"Direct observation"
"Gaymer_2001","Leptasterias_polaris","Leptasterias_polaris",463287,716,381,0.532,"Echinoderms","Ectotherm",NA,"Marine",50.51,-63.59,2,0.301029995663981,"Species","Species","Years",3.94250410616808,"100m",2,1997,206,1997-07-15 00:00:00,"Direct observation"
"Himmelman_1991","Leptasterias_polaris","Leptasterias_polaris",463287,NA,NA,0.258,"Echinoderms","Ectotherm",NA,"Marine",64.58,NA,16,1.20411998265592,"Species","Phylum","Days",1.38021124171161,"100m",2,1984,269,1984-09-15 00:00:00,"Direct observation"
"Himmelman_1991","Leptasterias_polaris","Leptasterias_polaris",463287,NA,NA,0.138,"Echinoderms","Ectotherm",NA,"Marine",64.58,NA,16,1.20411998265592,"Species","Phylum","Days",1.38021124171161,"100m",2,1984,269,1984-09-15 00:00:00,"Direct observation"
"Li_2015","Leptobotia_elongata","Leptobotia_elongata",804295,413,289,0.6998,"Fish","Ectotherm",3000,"Lotic",28.47,NA,26,1.41497334797082,"Species","Phylum","Months",2.86332286012046,"10km",4,2012,116,2012-04-15 00:00:00,"Gut content"
"Plotz_1991","Leptonychotes_weddellii","Leptonychotes_weddellii",175259,3,3,1,"Mammals","Endotherm",4e+05,"Marine",-72.86,NA,13,1.11394335230684,"Species","Family","Days",1.38021124171161,"10km",4,1986,193,1986-01-01 00:00:00,"Gut content"
"Gales_1988","Leptonychotes_weddellii","Leptonychotes_weddellii",175259,9,7,0.7778,"Mammals","Endotherm",4e+05,"Marine",-68.5,NA,8,0.903089986991944,"Species","Class","Days",1.38021124171161,"10km",4,1986,147,1986-11-15 00:00:00,"Gut content"
"Plotz_1991","Leptonychotes_weddellii","Leptonychotes_weddellii",175259,4,4,1,"Mammals","Endotherm",4e+05,"Marine",-72.86,NA,13,1.11394335230684,"Species","Family","Days",1.38021124171161,"10km",4,1986,193,1986-01-01 00:00:00,"Gut content"
"Plotz_1991","Leptonychotes_weddellii","Leptonychotes_weddellii",175259,3,3,1,"Mammals","Endotherm",4e+05,"Marine",-72.86,NA,13,1.11394335230684,"Species","Family","Days",1.38021124171161,"10km",4,1986,193,1986-01-01 00:00:00,"Gut content"
"Plotz_1991","Leptonychotes_weddellii","Leptonychotes_weddellii",175259,3,3,1,"Mammals","Endotherm",4e+05,"Marine",-72.86,NA,13,1.11394335230684,"Species","Family","Days",1.38021124171161,"10km",4,1986,193,1986-01-01 00:00:00,"Gut content"
"Henderson_1982","Leptophis_mexicanus","Leptophis_mexicanus",4121530,56,14,0.25,"Reptiles","Ectotherm",215.1,"Terrestrial",20.84,NA,4,0.602059991327962,"Species","Class","Years",3.94250410616808,"100km",5,NA,NA,NA,"Gut content"
"Ali_2016","Lethrinus_borbonicus","Lethrinus_borbonicus",850621,203,119,0.5838,"Fish","Ectotherm",NA,"Marine",12.7,54,42,1.6232492903979,"Species","Phylum","Months",2.86332286012046,"1000m",3,2005,84,2005-03-15 00:00:00,"Gut content (lethal)"
"Ali_2016","Lethrinus_mahsena","Lethrinus_mahsena",229733,88,67,0.7647,"Fish","Ectotherm",NA,"Marine",12.7,54,60,1.77815125038364,"Species","Phylum","Months",2.86332286012046,"1000m",3,2005,84,2005-03-15 00:00:00,"Gut content (lethal)"
"Ali_2016","Lethrinus_microdon","Lethrinus_microdon",850606,204,91,0.4444,"Fish","Ectotherm",4900,"Marine",12.7,54,11,1.04139268515823,"Family","Phylum","Months",2.86332286012046,"1000m",3,2005,84,2005-03-15 00:00:00,"Gut content (lethal)"
"Ali_2016","Lethrinus_nebulosus","Lethrinus_nebulosus",850597,104,47,0.4563,"Fish","Ectotherm",8400,"Marine",12.7,54,29,1.46239799789896,"Species","Phylum","Months",2.86332286012046,"1000m",3,2005,84,2005-03-15 00:00:00,"Gut content (lethal)"
"Henschel_1994","Leucorchestris_arenicola","Leucorchestris_arenicola",3551243,384,276,0.72,"Arthropods","Ectotherm",NA,"Terrestrial",-23.57,NA,72,1.85733249643127,"Species","Order","Years",3.94250410616808,"100km",5,1987,116,1987-10-15 00:00:00,"Direct observation"
"Henschel_1994","Leucorchestris_steyni","Leucorchestris_steyni",3551544,39,19,0.49,"Arthropods","Ectotherm",NA,"Terrestrial",-20.11,NA,17,1.23044892137827,"Species","Order","Years",3.94250410616808,"100km",5,1987,116,1987-10-15 00:00:00,"Direct observation"
"Huey_2001","Lialis_burtoni","Lialis_burtonis",24142,37,12,0.3243,"Reptiles","Ectotherm",22.8,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Freire_1996","Liocarcinus_depurator","Liocarcinus_depurator",449977,75,31,0.4133,"Arthropods","Ectotherm",21.7,"Marine",42.6,NA,14,1.14612803567824,"Species","Phylum","Months",2.86332286012046,"10m",1,1990,NA,1990-01-01 00:00:00,"Gut content"
"Freire_1996","Liocarcinus_depurator","Liocarcinus_depurator",449977,3008,1367,0.4545,"Arthropods","Ectotherm",21.7,"Marine",42.56,NA,79,1.89762709129044,"Species","Phylum","Months",2.86332286012046,"10m",1,1990,NA,1990-01-01 00:00:00,"Gut content"
"Freire_1996","Liocarcinus_depurator","Liocarcinus_depurator",449977,409,240,0.5868,"Arthropods","Ectotherm",21.7,"Marine",42.63,NA,35,1.54406804435028,"Species","Phylum","Months",2.86332286012046,"10m",1,1990,NA,1990-01-01 00:00:00,"Gut content"
"Freire_1996","Liocarcinus_depurator","Liocarcinus_depurator",449977,255,145,0.5686,"Arthropods","Ectotherm",21.7,"Marine",42.57,NA,44,1.64345267648619,"Species","Phylum","Months",2.86332286012046,"10m",1,1990,NA,1990-01-01 00:00:00,"Gut content"
"Godfrey_1980","Regina_alleni","Liodytes_alleni",1082133,38,16,0.4211,"Reptiles","Ectotherm",89.4,"Terrestrial",26.95,NA,3,0.477121254719662,"Species","Order","Years",3.94250410616808,"1000m",3,1976,360,1976-12-15 00:00:00,"Gut content"
"Godfrey_1980","Regina_alleni","Liodytes_alleni",1082133,38,28,0.7368,"Reptiles","Ectotherm",89.4,"Terrestrial",26.95,NA,7,0.845098040014257,"Species","Order","Years",3.94250410616808,"1000m",3,1976,360,1976-12-15 00:00:00,"Gut content"
"Kofron_1978","Liodytes_rigida","Liodytes_rigida",505616,118,37,0.3136,"Reptiles","Ectotherm",134.1,"Lotic",30.22,NA,2,0.301029995663981,"Species","Class","Years",3.94250410616808,"10km",4,1975,NA,1975-01-01 00:00:00,"Gut content"
"Hamilton_1956","Liodytes_rigida","Liodytes_rigida",505616,2,1,0.5,"Reptiles","Ectotherm",134.1,"Lotic",32.42,84.87,1,0,"Species","Family","Days",1.38021124171161,"100m",2,1951,145,1951-05-15 00:00:00,"Gut content (lethal)"
"Huey_2001","Egernia_inornata","Liopholis_inornata",892819,123,116,0.9431,"Reptiles","Ectotherm",12.7,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Egernia_striata","Liopholis_striata",122986,190,181,0.9526,"Reptiles","Ectotherm",31,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Louda_1979","Searlesia_dira","Lirabuccinum_dirum",396109,41,3,0.064,"Molluscs","Ectotherm",NA,"Marine",48.5,-123,5,0.698970004336019,"Species","Species","Hours",0,"10m",1,1969,11,1969-01-01 00:00:00,"Direct observation"
"Louda_1979","Searlesia_dira","Lirabuccinum_dirum",396109,52,7,0.142,"Molluscs","Ectotherm",NA,"Marine",48.5,-123.1,3,0.477121254719662,"Species","Species","Hours",0,"10m",1,1969,11,1969-01-01 00:00:00,"Direct observation"
"Louda_1979","Searlesia_dira","Lirabuccinum_dirum",396109,56,4,0.069,"Molluscs","Ectotherm",NA,"Marine",48.5,-123.1,6,0.778151250383644,"Species","Species","Years",3.94250410616808,"10m",1,1969,11,1969-01-01 00:00:00,"Direct observation"
"Louda_1979","Searlesia_dira","Lirabuccinum_dirum",396109,1151,97,0.084,"Molluscs","Ectotherm",NA,"Marine",48.5,-123,10,1,"Class","Class","Years",3.94250410616808,"10m",1,1969,11,1969-01-01 00:00:00,"Direct observation"
"Louda_1979","Searlesia_dira","Lirabuccinum_dirum",396109,575,39,0.068,"Molluscs","Ectotherm",NA,"Marine",48.5,-123,10,1,"Class","Class","Years",3.94250410616808,"10m",1,1969,11,1969-01-01 00:00:00,"Direct observation"
"Louda_1979","Searlesia_dira","Lirabuccinum_dirum",396109,49,1,0.022,"Molluscs","Ectotherm",NA,"Marine",48.6,-123.1,5,0.698970004336019,"Species","Species","Hours",0,"10m",1,1969,11,1969-01-01 00:00:00,"Direct observation"
"Louda_1979","Searlesia_dira","Lirabuccinum_dirum",396109,43,8,0.183,"Molluscs","Ectotherm",NA,"Marine",48.5,-123.1,6,0.778151250383644,"Species","Species","Hours",0,"10m",1,1969,11,1969-01-01 00:00:00,"Direct observation"
"Louda_1979","Searlesia_dira","Lirabuccinum_dirum",396109,76,9,0.114,"Molluscs","Ectotherm",NA,"Marine",48.5,-123.1,2,0.301029995663981,"Species","Species","Hours",0,"10m",1,1969,11,1969-01-01 00:00:00,"Direct observation"
"Louda_1979","Searlesia_dira","Lirabuccinum_dirum",396109,72,29,0.407,"Molluscs","Ectotherm",NA,"Marine",48.5,-123.1,6,0.778151250383644,"Species","Species","Hours",0,"10m",1,1969,11,1969-01-01 00:00:00,"Direct observation"
"Louda_1979","Searlesia_dira","Lirabuccinum_dirum",396109,30,2,0.062,"Molluscs","Ectotherm",NA,"Marine",48.6,-123.1,7,0.845098040014257,"Species","Class","Hours",0,"10m",1,1969,11,1969-01-01 00:00:00,"Direct observation"
"Louda_1979","Searlesia_dira","Lirabuccinum_dirum",396109,93,3,0.03,"Molluscs","Ectotherm",NA,"Marine",48.6,-123.1,7,0.845098040014257,"Species","Class","Hours",0,"10m",1,1969,11,1969-01-01 00:00:00,"Direct observation"
"Louda_1979","Searlesia_dira","Lirabuccinum_dirum",396109,485,22,0.045,"Molluscs","Ectotherm",NA,"Marine",48.5,-123,10,1,"Class","Class","Years",3.94250410616808,"10m",1,1969,11,1969-01-01 00:00:00,"Direct observation"
"Louda_1979","Searlesia_dira","Lirabuccinum_dirum",396109,71,14,0.198,"Molluscs","Ectotherm",NA,"Marine",48.6,-123.1,7,0.845098040014257,"Species","Class","Hours",0,"10m",1,1969,11,1969-01-01 00:00:00,"Direct observation"
"Louda_1979","Searlesia_dira","Lirabuccinum_dirum",396109,15,0,0.02,"Molluscs","Ectotherm",NA,"Marine",48.6,-123.1,7,0.845098040014257,"Species","Class","Hours",0,"10m",1,1969,11,1969-01-01 00:00:00,"Direct observation"
"Louda_1979","Searlesia_dira","Lirabuccinum_dirum",396109,67,37,0.554,"Molluscs","Ectotherm",NA,"Marine",48.5,-123,4,0.602059991327962,"Class","Class","Hours",0,"10m",1,1969,11,1969-01-01 00:00:00,"Direct observation"
"Louda_1979","Searlesia_dira","Lirabuccinum_dirum",396109,362,30,0.084,"Molluscs","Ectotherm",NA,"Marine",48.5,-123,10,1,"Class","Class","Years",3.94250410616808,"10m",1,1969,11,1969-01-01 00:00:00,"Direct observation"
"Louda_1979","Searlesia_dira","Lirabuccinum_dirum",396109,75,58,0.778,"Molluscs","Ectotherm",NA,"Marine",48.5,-123,5,0.698970004336019,"Species","Species","Hours",0,"10m",1,1969,11,1969-01-01 00:00:00,"Direct observation"
"Louda_1979","Searlesia_dira","Lirabuccinum_dirum",396109,35,5,0.136,"Molluscs","Ectotherm",NA,"Marine",48.5,-123.1,6,0.778151250383644,"Species","Species","Hours",0,"10m",1,1969,11,1969-01-01 00:00:00,"Direct observation"
"Louda_1979","Searlesia_dira","Lirabuccinum_dirum",396109,59,1,0.025,"Molluscs","Ectotherm",NA,"Marine",48.5,-123,5,0.698970004336019,"Species","Species","Hours",0,"10m",1,1969,11,1969-01-01 00:00:00,"Direct observation"
"Chou_1995","Lissodelphis_borealis","Lissodelphis_borealis",1093944,2,2,1,"Mammals","Endotherm",113000,"Marine",NA,NA,21,1.32221929473392,"Species","Family","Months",2.86332286012046,NA,NA,1991,NA,1991-07-15 00:00:00,"Gut content"
"Gunther_2013","Lithobius_crassipes","Lithobius_crassipes",53152,25,22,0.88,"Arthropods","Ectotherm",NA,"Terrestrial",51.08,NA,3,0.477121254719662,"Order","Order","Days",1.38021124171161,"1000m",3,2012,116,2012-04-15 00:00:00,"Gut content"
"Gunther_2013","Lithobius_crassipes","Lithobius_crassipes",53152,69,26,0.3768,"Arthropods","Ectotherm",NA,"Terrestrial",51.08,NA,3,0.477121254719662,"Order","Order","Days",1.38021124171161,"1000m",3,2012,116,2012-04-15 00:00:00,"Gut content"
"Gunther_2013","Lithobius_curtipes","Lithobius_curtipes",925460,32,21,0.6562,"Arthropods","Ectotherm",NA,"Terrestrial",52.88,NA,3,0.477121254719662,"Order","Order","Days",1.38021124171161,"1000m",3,2012,116,2012-04-15 00:00:00,"Gut content"
"Gunther_2013","Lithobius_mutabilis","Lithobius_mutabilis",267601,68,59,0.8676,"Arthropods","Ectotherm",NA,"Terrestrial",52.88,NA,3,0.477121254719662,"Order","Order","Days",1.38021124171161,"1000m",3,2012,116,2012-04-15 00:00:00,"Gut content"
"Gunther_2013","Lithobius_mutabilis","Lithobius_mutabilis",267601,124,77,0.621,"Arthropods","Ectotherm",NA,"Terrestrial",51.08,NA,3,0.477121254719662,"Order","Order","Days",1.38021124171161,"1000m",3,2012,116,2012-04-15 00:00:00,"Gut content"
"Barbosa_2015","Lithodoras_dorsalis","Lithodoras_dorsalis",623743,371,367,0.9892,"Fish","Ectotherm",15000,"Lotic",-1.41,NA,28,1.44715803134222,"Species","Phylum","Years",3.94250410616808,"1000m",3,2011,193,2011-01-01 00:00:00,"Gut content"
"Valls_2015","Loligo_forbesii","Loligo_forbesii",528832,59,16,0.271,"Molluscs","Ectotherm",124,"Marine",39.55,NA,5,0.698970004336019,"Family","Class","Years",3.94250410616808,"100km",5,2009,206,2009-07-15 00:00:00,"Gut content"
"Valls_2015","Loligo_forbesii","Loligo_forbesii",528832,131,72,0.55,"Molluscs","Ectotherm",124,"Marine",39.55,NA,12,1.07918124604762,"Family","Class","Years",3.94250410616808,"100km",5,2009,206,2009-07-15 00:00:00,"Gut content"
"Valls_2015","Loligo_forbesii","Loligo_forbesii",528832,134,95,0.709,"Molluscs","Ectotherm",124,"Marine",39.55,NA,12,1.07918124604762,"Family","Class","Years",3.94250410616808,"100km",5,2009,298,2009-10-15 00:00:00,"Gut content"
"Valls_2015","Loligo_forbesii","Loligo_forbesii",528832,102,52,0.508,"Molluscs","Ectotherm",124,"Marine",39.55,NA,9,0.954242509439325,"Family","Class","Years",3.94250410616808,"100km",5,2009,25,2009-01-15 00:00:00,"Gut content"
"Rocha_1994","Loligo_forbesii","Loligo_forbesii",528832,53,18,0.3464,"Molluscs","Ectotherm",124,"Marine",43,NA,27,1.43136376415899,"Species","Order","Months",2.86332286012046,"100km",5,1991,176,1991-06-15 00:00:00,"Gut content"
"Valls_2015","Loligo_forbesii","Loligo_forbesii",528832,204,105,0.515,"Molluscs","Ectotherm",124,"Marine",39.55,NA,13,1.11394335230684,"Family","Class","Years",3.94250410616808,"100km",5,2009,115,2009-04-15 00:00:00,"Gut content"
"Valls_2015","Loligo_forbesii","Loligo_forbesii",528832,193,98,0.508,"Molluscs","Ectotherm",124,"Marine",39.55,NA,9,0.954242509439325,"Family","Class","Years",3.94250410616808,"100km",5,2009,115,2009-04-15 00:00:00,"Gut content"
"Valls_2015","Loligo_forbesii","Loligo_forbesii",528832,35,15,0.429,"Molluscs","Ectotherm",124,"Marine",39.55,NA,7,0.845098040014257,"Family","Class","Years",3.94250410616808,"100km",5,2009,298,2009-10-15 00:00:00,"Gut content"
"Rocha_1994","Loligo_forbesii","Loligo_forbesii",528832,107,58,0.5459,"Molluscs","Ectotherm",124,"Marine",43,NA,27,1.43136376415899,"Species","Order","Months",2.86332286012046,"100km",5,1991,176,1991-06-15 00:00:00,"Gut content"
"Valls_2015","Loligo_forbesii","Loligo_forbesii",528832,42,21,0.5,"Molluscs","Ectotherm",124,"Marine",39.55,NA,4,0.602059991327962,"Family","Class","Years",3.94250410616808,"100km",5,2009,25,2009-01-15 00:00:00,"Gut content"
"Rocha_1994","Loligo_forbesii","Loligo_forbesii",528832,29,9,0.3187,"Molluscs","Ectotherm",124,"Marine",43,NA,27,1.43136376415899,"Species","Order","Months",2.86332286012046,"100km",5,1991,176,1991-06-15 00:00:00,"Gut content"
"Coelho_1997","Loligo_vulgaris","Loligo_vulgaris",1054848,964,281,0.291,"Molluscs","Ectotherm",59,"Marine",38,NA,15,1.17609125905568,"Species","Class","Years",3.94250410616808,"100km",5,1993,206,1993-07-15 00:00:00,"Gut content"
"Valls_2015","Loligo_vulgaris","Loligo_vulgaris",1054848,60,41,0.683,"Molluscs","Ectotherm",59,"Marine",39.55,NA,7,0.845098040014257,"Family","Phylum","Years",3.94250410616808,"100km",5,2009,206,2009-07-15 00:00:00,"Gut content"
"Rocha_1994","Loligo_vulgaris","Loligo_vulgaris",1054848,167,69,0.4154,"Molluscs","Ectotherm",59,"Marine",43,NA,28,1.44715803134222,"Species","Class","Months",2.86332286012046,"100km",5,1991,176,1991-06-15 00:00:00,"Gut content"
"Coelho_1997","Loligo_vulgaris","Loligo_vulgaris",1054848,848,346,0.408,"Molluscs","Ectotherm",59,"Marine",28,NA,21,1.32221929473392,"Species","Class","Months",2.86332286012046,"100km",5,1993,237,1993-08-15 00:00:00,"Gut content"
"Valls_2015","Loligo_vulgaris","Loligo_vulgaris",1054848,88,51,0.58,"Molluscs","Ectotherm",59,"Marine",39.55,NA,9,0.954242509439325,"Family","Class","Years",3.94250410616808,"100km",5,2009,115,2009-04-15 00:00:00,"Gut content"
"Valls_2015","Loligo_vulgaris","Loligo_vulgaris",1054848,191,102,0.534,"Molluscs","Ectotherm",59,"Marine",39.55,NA,13,1.11394335230684,"Family","Phylum","Years",3.94250410616808,"100km",5,2009,25,2009-01-15 00:00:00,"Gut content"
"Rocha_1994","Loligo_vulgaris","Loligo_vulgaris",1054848,105,45,0.4303,"Molluscs","Ectotherm",59,"Marine",43,NA,28,1.44715803134222,"Species","Class","Months",2.86332286012046,"100km",5,1991,176,1991-06-15 00:00:00,"Gut content"
"Rocha_1994","Loligo_vulgaris","Loligo_vulgaris",1054848,28,10,0.3636,"Molluscs","Ectotherm",59,"Marine",43,NA,28,1.44715803134222,"Species","Class","Months",2.86332286012046,"100km",5,1991,176,1991-06-15 00:00:00,"Gut content"
"Valls_2015","Loligo_vulgaris","Loligo_vulgaris",1054848,189,122,0.646,"Molluscs","Ectotherm",59,"Marine",39.55,NA,16,1.20411998265592,"Family","Phylum","Years",3.94250410616808,"100km",5,2009,206,2009-07-15 00:00:00,"Gut content"
"Valls_2015","Loligo_vulgaris","Loligo_vulgaris",1054848,63,40,0.635,"Molluscs","Ectotherm",59,"Marine",39.55,NA,10,1,"Family","Class","Years",3.94250410616808,"100km",5,2009,25,2009-01-15 00:00:00,"Gut content"
"Valls_2015","Loligo_vulgaris","Loligo_vulgaris",1054848,601,303,0.504,"Molluscs","Ectotherm",59,"Marine",39.55,NA,21,1.32221929473392,"Family","Phylum","Years",3.94250410616808,"100km",5,2009,115,2009-04-15 00:00:00,"Gut content"
"Valls_2015","Loligo_vulgaris","Loligo_vulgaris",1054848,191,111,0.581,"Molluscs","Ectotherm",59,"Marine",39.55,NA,18,1.25527250510331,"Family","Phylum","Years",3.94250410616808,"100km",5,2009,298,2009-10-15 00:00:00,"Gut content"
